hr_medicao,cdg_stacao,radiacao
2019-01-12 16:00:00.000000,A001,2653.9
2019-01-12 17:00:00.000000,A001,730.9
2019-01-12 18:00:00.000000,A001,733.7
2019-01-12 19:00:00.000000,A001,473.8
2019-01-12 20:00:00.000000,A001,257.8
2019-01-12 21:00:00.000000,A001,246.7
2019-01-12 22:00:00.000000,A001,75.8
2019-01-12 23:00:00.000000,A001,-3
2019-01-13 00:00:00.000000,A001,-3.5
2019-01-13 01:00:00.000000,A001,-3.5
2019-01-13 02:00:00.000000,A001,-3.5
2019-01-13 03:00:00.000000,A001,-3.5
2019-01-13 04:00:00.000000,A001,-3.5
2019-01-13 05:00:00.000000,A001,-3.5
2019-01-13 06:00:00.000000,A001,-3.4
2019-01-13 07:00:00.000000,A001,-3.5
2019-01-13 08:00:00.000000,A001,-3.5
2019-01-13 09:00:00.000000,A001,-3.3
2019-01-13 10:00:00.000000,A001,171
2019-01-13 11:00:00.000000,A001,984.6
2019-01-13 12:00:00.000000,A001,1790.1
2019-01-13 13:00:00.000000,A001,2679.1
2019-01-13 14:00:00.000000,A001,3433.5
2019-01-13 15:00:00.000000,A001,2714.5
2019-01-13 16:00:00.000000,A001,3678.5
2019-01-13 17:00:00.000000,A001,3685.6
2019-01-13 18:00:00.000000,A001,2546.2
2019-01-13 19:00:00.000000,A001,2149.2
2019-01-13 20:00:00.000000,A001,1620.7
2019-01-13 21:00:00.000000,A001,692.2
2019-01-13 22:00:00.000000,A001,255.3
2019-01-13 23:00:00.000000,A001,-3.4
2019-01-14 00:00:00.000000,A001,-3.5
2019-01-14 01:00:00.000000,A001,-3.5
2019-01-14 02:00:00.000000,A001,-3.5
2019-01-14 03:00:00.000000,A001,-3.5
2019-01-14 04:00:00.000000,A001,-3.5
2019-01-14 05:00:00.000000,A001,-3.5
2019-01-14 06:00:00.000000,A001,-3.5
2019-01-14 07:00:00.000000,A001,-3.5
2019-01-14 08:00:00.000000,A001,-3.5
2019-01-14 09:00:00.000000,A001,-2.8
2019-01-14 10:00:00.000000,A001,241
2019-01-14 11:00:00.000000,A001,1047
2019-01-14 12:00:00.000000,A001,1917
2019-01-14 13:00:00.000000,A001,2730
2019-01-14 14:00:00.000000,A001,3181.1
2019-01-14 15:00:00.000000,A001,3645.7
2019-01-14 16:00:00.000000,A001,3553
2019-01-14 17:00:00.000000,A001,3425.6
2019-01-14 18:00:00.000000,A001,2670
2019-01-14 19:00:00.000000,A001,2497.7
2019-01-14 20:00:00.000000,A001,1832.7
2019-01-14 21:00:00.000000,A001,1144.7
2019-01-14 22:00:00.000000,A001,258.9
2019-01-14 23:00:00.000000,A001,-3.1
2019-01-15 00:00:00.000000,A001,-3.5
2019-01-15 01:00:00.000000,A001,-3.5
2019-01-15 02:00:00.000000,A001,-3.5
2019-01-15 03:00:00.000000,A001,-3.5
2019-01-15 04:00:00.000000,A001,-3.5
2019-01-15 05:00:00.000000,A001,-3.5
2019-01-15 06:00:00.000000,A001,-3.5
2019-01-15 07:00:00.000000,A001,-3.5
2019-01-15 08:00:00.000000,A001,-3.5
2019-01-15 09:00:00.000000,A001,-3
2019-01-15 10:00:00.000000,A001,248.1
2019-01-15 11:00:00.000000,A001,1030.3
2019-01-15 12:00:00.000000,A001,1893.5
2019-01-15 13:00:00.000000,A001,2699.7
2019-01-15 14:00:00.000000,A001,3286.5
2019-01-15 15:00:00.000000,A001,3311.1
2019-01-15 16:00:00.000000,A001,4168.1
2019-01-15 17:00:00.000000,A001,4092.1
2019-01-15 18:00:00.000000,A001,2973
2019-01-15 19:00:00.000000,A001,2078.8
2019-01-15 20:00:00.000000,A001,1792.2
2019-01-15 21:00:00.000000,A001,786.7
2019-01-15 22:00:00.000000,A001,197.2
2019-01-15 23:00:00.000000,A001,-3.4
2019-01-16 00:00:00.000000,A001,-3.5
2019-01-16 01:00:00.000000,A001,-3.5
2019-01-16 02:00:00.000000,A001,-3.5
2019-01-16 03:00:00.000000,A001,-3.5
2019-01-16 04:00:00.000000,A001,-3.5
2019-01-16 05:00:00.000000,A001,-3.5
2019-01-16 06:00:00.000000,A001,-3.5
2019-01-16 07:00:00.000000,A001,-3.5
2019-01-16 08:00:00.000000,A001,-3.5
2019-01-16 09:00:00.000000,A001,-2.9
2019-01-16 10:00:00.000000,A001,166.2
2019-01-16 11:00:00.000000,A001,1011.3
2019-01-16 12:00:00.000000,A001,1850.2
2019-01-16 13:00:00.000000,A001,2672.7
2019-01-16 14:00:00.000000,A001,3373.8
2019-01-16 15:00:00.000000,A001,3961.3
2019-01-16 16:00:00.000000,A001,3903.9
2019-01-16 17:00:00.000000,A001,3770.4
2019-01-16 18:00:00.000000,A001,3505.4
2019-01-16 19:00:00.000000,A001,2898.7
2019-01-16 20:00:00.000000,A001,1760.6
2019-01-16 21:00:00.000000,A001,922
2019-01-16 22:00:00.000000,A001,166.8
2019-01-16 23:00:00.000000,A001,-3.3
2019-01-17 00:00:00.000000,A001,-3.5
2019-01-17 01:00:00.000000,A001,-3.5
2019-01-17 02:00:00.000000,A001,-3.5
2019-01-17 03:00:00.000000,A001,-3.5
2019-01-17 04:00:00.000000,A001,-3.5
2019-01-17 05:00:00.000000,A001,-3.5
2019-01-17 06:00:00.000000,A001,-3.5
2019-01-17 07:00:00.000000,A001,-3.5
2019-01-17 08:00:00.000000,A001,-3.5
2019-01-17 09:00:00.000000,A001,-3.4
2019-01-17 10:00:00.000000,A001,104.8
2019-01-17 11:00:00.000000,A001,519.5
2019-01-17 12:00:00.000000,A001,1144.3
2019-01-17 13:00:00.000000,A001,1795.9
2019-01-17 14:00:00.000000,A001,2790.7
2019-01-17 15:00:00.000000,A001,3567.7
2019-01-17 16:00:00.000000,A001,3357.9
2019-01-17 17:00:00.000000,A001,2751.1
2019-01-17 18:00:00.000000,A001,1579.3
2019-01-17 19:00:00.000000,A001,2086.7
2019-01-17 20:00:00.000000,A001,1530.9
2019-01-17 21:00:00.000000,A001,113.4
2019-01-17 22:00:00.000000,A001,57.5
2019-01-17 23:00:00.000000,A001,-3.5
2019-01-18 00:00:00.000000,A001,-3.5
2019-01-18 01:00:00.000000,A001,-3.5
2019-01-18 02:00:00.000000,A001,-3.5
2019-01-18 03:00:00.000000,A001,-3.5
2019-01-18 04:00:00.000000,A001,-3.5
2019-01-18 05:00:00.000000,A001,-3.5
2019-01-18 06:00:00.000000,A001,-3.5
2019-01-18 07:00:00.000000,A001,-3.5
2019-01-18 08:00:00.000000,A001,-3.5
2019-01-18 09:00:00.000000,A001,-3.3
2019-01-18 10:00:00.000000,A001,218.4
2019-01-18 11:00:00.000000,A001,1281.4
2019-01-18 12:00:00.000000,A001,1405
2019-01-18 13:00:00.000000,A001,1686.4
2019-01-18 14:00:00.000000,A001,1735.4
2019-01-18 15:00:00.000000,A001,2779.7
2019-01-18 16:00:00.000000,A001,3639.3
2019-01-18 17:00:00.000000,A001,3189.2
2019-01-18 18:00:00.000000,A001,2807.4
2019-01-18 19:00:00.000000,A001,1837
2019-01-18 20:00:00.000000,A001,695
2019-01-18 21:00:00.000000,A001,472.3
2019-01-18 22:00:00.000000,A001,105.9
2019-01-18 23:00:00.000000,A001,-3.5
2019-01-19 00:00:00.000000,A001,-3.5
2019-01-19 01:00:00.000000,A001,-3.5
2019-01-19 02:00:00.000000,A001,-3.5
2019-01-19 03:00:00.000000,A001,-3.5
2019-01-19 04:00:00.000000,A001,-3.5
2019-01-19 05:00:00.000000,A001,-3.5
2019-01-19 06:00:00.000000,A001,-3.5
2019-01-19 07:00:00.000000,A001,-3.5
2019-01-19 08:00:00.000000,A001,-3.5
2019-01-19 09:00:00.000000,A001,-2.9
2019-01-19 10:00:00.000000,A001,202.1
2019-01-19 11:00:00.000000,A001,1010
2019-01-19 12:00:00.000000,A001,1904.5
2019-01-19 13:00:00.000000,A001,2668.1
2019-01-19 14:00:00.000000,A001,3238.4
2019-01-19 15:00:00.000000,A001,3453.2
2019-01-19 16:00:00.000000,A001,4102.8
2019-01-19 17:00:00.000000,A001,3127.6
2019-01-19 18:00:00.000000,A001,2648.5
2019-01-19 19:00:00.000000,A001,1660.4
2019-01-19 20:00:00.000000,A001,1258.5
2019-01-19 21:00:00.000000,A001,407.5
2019-01-19 22:00:00.000000,A001,44.7
2019-01-19 23:00:00.000000,A001,-3
2019-01-20 00:00:00.000000,A001,-3.5
2019-01-20 01:00:00.000000,A001,-3.5
2019-01-20 02:00:00.000000,A001,-3.5
2019-01-20 03:00:00.000000,A001,-3.5
2019-01-20 04:00:00.000000,A001,-3.5
2019-01-20 05:00:00.000000,A001,-3.5
2019-01-20 06:00:00.000000,A001,-3.5
2019-01-20 07:00:00.000000,A001,-3.5
2019-01-20 08:00:00.000000,A001,-3.5
2019-01-20 09:00:00.000000,A001,-1.5
2019-01-20 10:00:00.000000,A001,240.5
2019-01-20 11:00:00.000000,A001,1152.1
2019-01-20 12:00:00.000000,A001,1903.3
2019-01-20 13:00:00.000000,A001,2725.8
2019-01-20 14:00:00.000000,A001,3382.9
2019-01-20 15:00:00.000000,A001,3910.9
2019-01-20 16:00:00.000000,A001,3128.7
2019-01-20 17:00:00.000000,A001,3386.4
2019-01-20 18:00:00.000000,A001,2199.9
2019-01-20 19:00:00.000000,A001,1423.7
2019-01-20 20:00:00.000000,A001,1075.6
2019-01-20 21:00:00.000000,A001,340.6
2019-01-20 22:00:00.000000,A001,135.8
2019-01-20 23:00:00.000000,A001,-3.5
2019-01-21 00:00:00.000000,A001,-3.5
2019-01-21 01:00:00.000000,A001,-3.5
2019-01-21 02:00:00.000000,A001,-3.5
2019-01-21 03:00:00.000000,A001,-3.5
2019-01-21 04:00:00.000000,A001,-3.5
2019-01-21 05:00:00.000000,A001,-3.5
2019-01-21 06:00:00.000000,A001,-3.5
2019-01-21 07:00:00.000000,A001,-3.5
2019-01-21 08:00:00.000000,A001,-3.5
2019-01-21 09:00:00.000000,A001,-3.5
2019-01-21 10:00:00.000000,A001,212.4
2019-01-21 11:00:00.000000,A001,1021.8
2019-01-21 12:00:00.000000,A001,1950.1
2019-01-21 13:00:00.000000,A001,2756
2019-01-21 14:00:00.000000,A001,3432.9
2019-01-21 15:00:00.000000,A001,3915.9
2019-01-21 16:00:00.000000,A001,4027.5
2019-01-21 17:00:00.000000,A001,3980.3
2019-01-21 18:00:00.000000,A001,2274.7
2019-01-21 19:00:00.000000,A001,2739.6
2019-01-21 20:00:00.000000,A001,2171.9
2019-01-21 21:00:00.000000,A001,1140.5
2019-01-21 22:00:00.000000,A001,248.3
2019-01-21 23:00:00.000000,A001,-3.2
2019-01-22 00:00:00.000000,A001,-3.5
2019-01-22 01:00:00.000000,A001,-3.5
2019-01-22 02:00:00.000000,A001,-3.5
2019-01-22 03:00:00.000000,A001,-3.5
2019-01-22 04:00:00.000000,A001,-3.5
2019-01-22 05:00:00.000000,A001,-3.5
2019-01-22 06:00:00.000000,A001,-3.5
2019-01-22 07:00:00.000000,A001,-3.5
2019-01-22 08:00:00.000000,A001,-3.5
2019-01-22 09:00:00.000000,A001,-3.3
2019-01-22 10:00:00.000000,A001,119.3
2019-01-22 11:00:00.000000,A001,789.3
2019-01-22 12:00:00.000000,A001,1884.9
2019-01-22 13:00:00.000000,A001,2683.3
2019-01-22 14:00:00.000000,A001,3316.6
2019-01-22 15:00:00.000000,A001,3717.3
2019-01-22 16:00:00.000000,A001,3880.8
2019-01-22 17:00:00.000000,A001,3336.3
2019-01-22 18:00:00.000000,A001,3462.5
2019-01-22 19:00:00.000000,A001,2639.8
2019-01-22 20:00:00.000000,A001,1975.8
2019-01-22 21:00:00.000000,A001,500.3
2019-01-22 22:00:00.000000,A001,122.6
2019-01-22 23:00:00.000000,A001,-3.3
2019-01-23 00:00:00.000000,A001,-3.5
2019-01-23 01:00:00.000000,A001,-3.5
2019-01-23 02:00:00.000000,A001,-3.5
2019-01-23 03:00:00.000000,A001,-3.5
2019-01-23 04:00:00.000000,A001,-3.5
2019-01-23 05:00:00.000000,A001,-3.5
2019-01-23 06:00:00.000000,A001,-3.5
2019-01-23 07:00:00.000000,A001,-3.5
2019-01-23 08:00:00.000000,A001,-3.5
2019-01-23 09:00:00.000000,A001,-3.4
2019-01-23 10:00:00.000000,A001,118.9
2019-01-23 11:00:00.000000,A001,853.8
2019-01-23 12:00:00.000000,A001,1862.2
2019-01-23 13:00:00.000000,A001,2666.9
2019-01-23 14:00:00.000000,A001,3300.9
2019-01-23 15:00:00.000000,A001,3682.2
2019-01-23 16:00:00.000000,A001,3849.2
2019-01-23 17:00:00.000000,A001,3877.5
2019-01-23 18:00:00.000000,A001,3485
2019-01-23 19:00:00.000000,A001,2518.7
2019-01-23 20:00:00.000000,A001,2095.2
2019-01-23 21:00:00.000000,A001,1027.4
2019-01-23 22:00:00.000000,A001,224.5
2019-01-23 23:00:00.000000,A001,-3.3
2019-01-24 00:00:00.000000,A001,-3.5
2019-01-24 01:00:00.000000,A001,-3.5
2019-01-24 02:00:00.000000,A001,-3.5
2019-01-24 03:00:00.000000,A001,-3.5
2019-01-24 04:00:00.000000,A001,-3.5
2019-01-24 05:00:00.000000,A001,-3.5
2019-01-24 06:00:00.000000,A001,-3.5
2019-01-24 07:00:00.000000,A001,-3.5
2019-01-24 08:00:00.000000,A001,-3.5
2019-01-24 09:00:00.000000,A001,-3.5
2019-01-24 10:00:00.000000,A001,214.3
2019-01-24 11:00:00.000000,A001,983.2
2019-01-24 12:00:00.000000,A001,1844.6
2019-01-24 13:00:00.000000,A001,2713.9
2019-01-24 14:00:00.000000,A001,3341.7
2019-01-24 15:00:00.000000,A001,3301.5
2019-01-24 16:00:00.000000,A001,2813.1
2019-01-24 17:00:00.000000,A001,2801
2019-01-24 18:00:00.000000,A001,3582.8
2019-01-24 19:00:00.000000,A001,2531.2
2019-01-24 20:00:00.000000,A001,1622.3
2019-01-24 21:00:00.000000,A001,1128.1
2019-01-24 22:00:00.000000,A001,173.8
2019-01-24 23:00:00.000000,A001,-3.4
2019-01-25 00:00:00.000000,A001,-3.5
2019-01-25 01:00:00.000000,A001,-3.5
2019-01-25 02:00:00.000000,A001,-2.3
2019-01-25 03:00:00.000000,A001,-3.2
2019-01-25 04:00:00.000000,A001,-3.5
2019-01-25 05:00:00.000000,A001,-3.5
2019-01-25 06:00:00.000000,A001,-3.5
2019-01-25 07:00:00.000000,A001,-3.5
2019-01-25 08:00:00.000000,A001,-3.5
2019-01-25 09:00:00.000000,A001,-3.5
2019-01-25 10:00:00.000000,A001,171.6
2019-01-25 11:00:00.000000,A001,819.4
2019-01-25 12:00:00.000000,A001,1863.7
2019-01-25 13:00:00.000000,A001,1909.3
2019-01-25 14:00:00.000000,A001,2944.9
2019-01-25 15:00:00.000000,A001,777.6
2019-01-25 16:00:00.000000,A001,922.7
2019-01-25 17:00:00.000000,A001,1583.6
2019-01-25 18:00:00.000000,A001,1946.3
2019-01-25 19:00:00.000000,A001,2403.3
2019-01-25 20:00:00.000000,A001,1012.9
2019-01-25 21:00:00.000000,A001,424.3
2019-01-25 22:00:00.000000,A001,91.5
2019-01-25 23:00:00.000000,A001,-3.5
2019-01-26 00:00:00.000000,A001,-3.5
2019-01-26 01:00:00.000000,A001,-3.4
2019-01-26 02:00:00.000000,A001,-3.5
2019-01-26 03:00:00.000000,A001,-3.5
2019-01-26 04:00:00.000000,A001,-2.7
2019-01-26 05:00:00.000000,A001,-2.9
2019-01-26 06:00:00.000000,A001,-3.2
2019-01-26 07:00:00.000000,A001,-3.4
2019-01-26 08:00:00.000000,A001,-3.5
2019-01-26 09:00:00.000000,A001,-2.5
2019-01-26 10:00:00.000000,A001,48.8
2019-01-26 11:00:00.000000,A001,501.5
2019-01-26 12:00:00.000000,A001,626.7
2019-01-26 13:00:00.000000,A001,2595.1
2019-01-26 14:00:00.000000,A001,3005.2
2019-01-26 15:00:00.000000,A001,1234.1
2019-01-26 16:00:00.000000,A001,122.6
2019-01-26 17:00:00.000000,A001,104.9
2019-01-26 18:00:00.000000,A001,507.3
2019-01-26 19:00:00.000000,A001,1610.8
2019-01-26 20:00:00.000000,A001,485.5
2019-01-26 21:00:00.000000,A001,142.5
2019-01-26 22:00:00.000000,A001,40.8
2019-01-26 23:00:00.000000,A001,-2.7
2019-01-27 00:00:00.000000,A001,-2.9
2019-01-27 01:00:00.000000,A001,-3
2019-01-27 02:00:00.000000,A001,-3.4
2019-01-27 03:00:00.000000,A001,-3.4
2019-01-27 04:00:00.000000,A001,-2.1
2019-01-27 05:00:00.000000,A001,-1.8
2019-01-27 06:00:00.000000,A001,-1.5
2019-01-27 07:00:00.000000,A001,-1.8
2019-01-27 08:00:00.000000,A001,-3.3
2019-01-27 09:00:00.000000,A001,-3.1
2019-01-27 10:00:00.000000,A001,18.9
2019-01-27 11:00:00.000000,A001,455.8
2019-01-27 12:00:00.000000,A001,675.2
2019-01-27 13:00:00.000000,A001,1527.8
2019-01-27 14:00:00.000000,A001,1794.1
2019-01-27 15:00:00.000000,A001,2511.3
2019-01-27 16:00:00.000000,A001,2630
2019-01-27 17:00:00.000000,A001,1704.2
2019-01-27 18:00:00.000000,A001,1277
2019-01-27 19:00:00.000000,A001,2452.2
2019-01-27 20:00:00.000000,A001,1153
2019-01-27 21:00:00.000000,A001,865.5
2019-01-27 22:00:00.000000,A001,142.2
2019-01-27 23:00:00.000000,A001,-2.7
2019-01-28 00:00:00.000000,A001,-3.5
2019-01-28 01:00:00.000000,A001,-3.5
2019-01-28 02:00:00.000000,A001,-3.5
2019-01-28 03:00:00.000000,A001,-3.5
2019-01-28 04:00:00.000000,A001,-3.5
2019-01-28 05:00:00.000000,A001,-3.5
2019-01-28 06:00:00.000000,A001,-3.5
2019-01-28 07:00:00.000000,A001,-3.5
2019-01-28 08:00:00.000000,A001,-3.5
2019-01-28 09:00:00.000000,A001,-3.5
2019-01-28 10:00:00.000000,A001,88.7
2019-01-28 11:00:00.000000,A001,561.9
2019-01-28 12:00:00.000000,A001,1083.1
2019-01-28 13:00:00.000000,A001,1478.2
2019-01-28 14:00:00.000000,A001,2681.5
2019-01-28 15:00:00.000000,A001,3518.3
2019-01-28 16:00:00.000000,A001,3876.2
2019-01-28 17:00:00.000000,A001,3585.1
2019-01-28 18:00:00.000000,A001,3614.8
2019-01-28 19:00:00.000000,A001,2944.3
2019-01-28 20:00:00.000000,A001,1988.6
2019-01-28 21:00:00.000000,A001,1148.8
2019-01-28 22:00:00.000000,A001,260
2019-01-28 23:00:00.000000,A001,-3.4
2019-01-29 00:00:00.000000,A001,-3.5
2019-01-29 01:00:00.000000,A001,-3.5
2019-01-29 02:00:00.000000,A001,-3.5
2019-01-29 03:00:00.000000,A001,-3.5
2019-01-29 04:00:00.000000,A001,-3.4
2019-01-29 05:00:00.000000,A001,-3.5
2019-01-29 06:00:00.000000,A001,-3.5
2019-01-29 07:00:00.000000,A001,-3.3
2019-01-29 08:00:00.000000,A001,-3.5
2019-01-29 09:00:00.000000,A001,-3.5
2019-01-29 10:00:00.000000,A001,191.7
2019-01-29 11:00:00.000000,A001,981
2019-01-29 12:00:00.000000,A001,1896.1
2019-01-29 13:00:00.000000,A001,2711.5
2019-01-29 14:00:00.000000,A001,3038
2019-01-29 15:00:00.000000,A001,3180.3
2019-01-29 16:00:00.000000,A001,3864.6
2019-01-29 17:00:00.000000,A001,3685.7
2019-01-29 18:00:00.000000,A001,3595.1
2019-01-29 19:00:00.000000,A001,2538
2019-01-29 20:00:00.000000,A001,2013.1
2019-01-29 21:00:00.000000,A001,1115.1
2019-01-29 22:00:00.000000,A001,275.4
2019-01-29 23:00:00.000000,A001,-3.3
2019-01-30 00:00:00.000000,A001,-3.5
2019-01-30 01:00:00.000000,A001,-3.5
2019-01-30 02:00:00.000000,A001,-3.5
2019-01-30 03:00:00.000000,A001,-3.5
2019-01-30 04:00:00.000000,A001,-3.5
2019-01-30 05:00:00.000000,A001,-3.5
2019-01-30 06:00:00.000000,A001,-3.5
2019-01-30 07:00:00.000000,A001,-3.5
2019-01-30 08:00:00.000000,A001,-3.5
2019-01-30 09:00:00.000000,A001,-3.5
2019-01-30 10:00:00.000000,A001,155.2
2019-01-30 11:00:00.000000,A001,946
2019-01-30 12:00:00.000000,A001,1879.5
2019-01-30 13:00:00.000000,A001,2704.5
2019-01-30 14:00:00.000000,A001,3353.5
2019-01-30 15:00:00.000000,A001,3788.4
2019-01-30 16:00:00.000000,A001,4039.8
2019-01-30 17:00:00.000000,A001,3615.8
2019-01-30 18:00:00.000000,A001,2517.2
2019-01-30 19:00:00.000000,A001,2837.6
2019-01-30 20:00:00.000000,A001,2105.7
2019-01-30 21:00:00.000000,A001,1013.3
2019-01-30 22:00:00.000000,A001,269.4
2019-01-30 23:00:00.000000,A001,-3.1
2019-01-31 00:00:00.000000,A001,-3.5
2019-01-31 01:00:00.000000,A001,-3.5
2019-01-31 02:00:00.000000,A001,-3.5
2019-01-31 03:00:00.000000,A001,-3.5
2019-01-31 04:00:00.000000,A001,-3.5
2019-01-31 05:00:00.000000,A001,-3.5
2019-01-31 06:00:00.000000,A001,-3.5
2019-01-31 07:00:00.000000,A001,-3.5
2019-01-31 08:00:00.000000,A001,-3.5
2019-01-31 09:00:00.000000,A001,-3.5
2019-01-31 10:00:00.000000,A001,155.2
2019-01-31 11:00:00.000000,A001,973.8
2019-01-31 12:00:00.000000,A001,1916.3
2019-01-31 13:00:00.000000,A001,2740.4
2019-01-31 14:00:00.000000,A001,3388.1
2019-01-31 15:00:00.000000,A001,3830
2019-01-31 16:00:00.000000,A001,4011.1
2019-01-31 17:00:00.000000,A001,3949.9
2019-01-31 18:00:00.000000,A001,3436.5
2019-01-31 19:00:00.000000,A001,2593
2019-01-31 20:00:00.000000,A001,1987.2
2019-01-31 21:00:00.000000,A001,1144.4
2019-01-31 22:00:00.000000,A001,228.3
2019-01-31 23:00:00.000000,A001,-3
2019-02-01 00:00:00.000000,A001,-3.5
2019-02-01 01:00:00.000000,A001,-3.5
2019-02-01 02:00:00.000000,A001,-3.5
2019-02-01 03:00:00.000000,A001,-3.5
2019-02-01 04:00:00.000000,A001,-3.5
2019-02-01 05:00:00.000000,A001,-3.5
2019-02-01 06:00:00.000000,A001,-3.5
2019-02-01 07:00:00.000000,A001,-3.5
2019-02-01 08:00:00.000000,A001,-3.5
2019-02-01 09:00:00.000000,A001,-3.5
2019-02-01 10:00:00.000000,A001,147.9
2019-02-01 11:00:00.000000,A001,951.4
2019-02-01 12:00:00.000000,A001,1899.4
2019-02-01 13:00:00.000000,A001,2718.1
2019-02-01 14:00:00.000000,A001,3378.4
2019-02-01 15:00:00.000000,A001,3806
2019-02-01 16:00:00.000000,A001,3909.2
2019-02-01 17:00:00.000000,A001,4029.4
2019-02-01 18:00:00.000000,A001,2829.9
2019-02-01 19:00:00.000000,A001,2100.7
2019-02-01 20:00:00.000000,A001,2065.3
2019-02-01 21:00:00.000000,A001,681
2019-02-01 22:00:00.000000,A001,258.1
2019-02-01 23:00:00.000000,A001,-3.2
2019-02-02 00:00:00.000000,A001,-3.5
2019-02-02 01:00:00.000000,A001,-3.5
2019-02-02 02:00:00.000000,A001,-3.5
2019-02-02 03:00:00.000000,A001,-3.5
2019-02-02 04:00:00.000000,A001,-3.5
2019-02-02 05:00:00.000000,A001,-3.5
2019-02-02 06:00:00.000000,A001,-3.5
2019-02-02 07:00:00.000000,A001,-2.7
2019-02-02 08:00:00.000000,A001,-2.7
2019-02-02 09:00:00.000000,A001,-3.4
2019-02-02 10:00:00.000000,A001,147.3
2019-02-02 11:00:00.000000,A001,810.5
2019-02-02 12:00:00.000000,A001,1575.2
2019-02-02 13:00:00.000000,A001,2678.7
2019-02-02 14:00:00.000000,A001,3351.3
2019-02-02 15:00:00.000000,A001,3718.1
2019-02-02 16:00:00.000000,A001,3719.7
2019-02-02 17:00:00.000000,A001,3120.5
2019-02-02 18:00:00.000000,A001,2977.7
2019-02-02 19:00:00.000000,A001,1975.9
2019-02-02 20:00:00.000000,A001,1015.6
2019-02-02 21:00:00.000000,A001,813.4
2019-02-02 22:00:00.000000,A001,166.2
2019-02-02 23:00:00.000000,A001,-3.5
2019-02-03 00:00:00.000000,A001,-3.5
2019-02-03 01:00:00.000000,A001,-3.5
2019-02-03 02:00:00.000000,A001,-3.5
2019-02-03 03:00:00.000000,A001,-3.5
2019-02-03 04:00:00.000000,A001,-3.5
2019-02-03 05:00:00.000000,A001,-3.5
2019-02-03 06:00:00.000000,A001,-3.5
2019-02-03 07:00:00.000000,A001,-3.5
2019-02-03 08:00:00.000000,A001,-3.5
2019-02-03 09:00:00.000000,A001,-3.5
2019-02-03 10:00:00.000000,A001,67.9
2019-02-03 11:00:00.000000,A001,837.9
2019-02-03 12:00:00.000000,A001,1850.5
2019-02-03 13:00:00.000000,A001,2649.6
2019-02-03 14:00:00.000000,A001,3283.3
2019-02-03 15:00:00.000000,A001,3745.4
2019-02-03 16:00:00.000000,A001,3946.5
2019-02-03 17:00:00.000000,A001,3558.7
2019-02-03 18:00:00.000000,A001,3441.9
2019-02-03 19:00:00.000000,A001,2854.6
2019-02-03 20:00:00.000000,A001,1721.1
2019-02-03 21:00:00.000000,A001,1132.9
2019-02-03 22:00:00.000000,A001,259.1
2019-02-03 23:00:00.000000,A001,-3.5
2019-02-04 00:00:00.000000,A001,-3.5
2019-02-04 01:00:00.000000,A001,-3.5
2019-02-04 02:00:00.000000,A001,-3.5
2019-02-04 03:00:00.000000,A001,-3.5
2019-02-04 04:00:00.000000,A001,-3.5
2019-02-04 05:00:00.000000,A001,-3.5
2019-02-04 06:00:00.000000,A001,-3.5
2019-02-04 07:00:00.000000,A001,-3.5
2019-02-04 08:00:00.000000,A001,-3.5
2019-02-04 09:00:00.000000,A001,-3.5
2019-02-04 10:00:00.000000,A001,161.9
2019-02-04 11:00:00.000000,A001,898.6
2019-02-04 12:00:00.000000,A001,1256.2
2019-02-04 13:00:00.000000,A001,2630.1
2019-02-04 14:00:00.000000,A001,3260.3
2019-02-04 15:00:00.000000,A001,3689.8
2019-02-04 16:00:00.000000,A001,3817.8
2019-02-04 17:00:00.000000,A001,3462.2
2019-02-04 18:00:00.000000,A001,2554
2019-02-04 19:00:00.000000,A001,1491.3
2019-02-04 20:00:00.000000,A001,380.7
2019-02-04 21:00:00.000000,A001,52.9
2019-02-04 22:00:00.000000,A001,7.3
2019-02-04 23:00:00.000000,A001,-2.7
2019-02-05 00:00:00.000000,A001,-3.1
2019-02-05 01:00:00.000000,A001,-1.4
2019-02-05 02:00:00.000000,A001,-3.1
2019-02-05 03:00:00.000000,A001,-3.1
2019-02-05 04:00:00.000000,A001,-1.7
2019-02-05 05:00:00.000000,A001,0.2
2019-02-05 06:00:00.000000,A001,-2.5
2019-02-05 07:00:00.000000,A001,-2.6
2019-02-05 08:00:00.000000,A001,-1.9
2019-02-05 09:00:00.000000,A001,-2.6
2019-02-05 10:00:00.000000,A001,67.7
2019-02-05 11:00:00.000000,A001,448.8
2019-02-05 12:00:00.000000,A001,1716.9
2019-02-05 13:00:00.000000,A001,2291.1
2019-02-05 14:00:00.000000,A001,3086
2019-02-05 15:00:00.000000,A001,3666
2019-02-05 16:00:00.000000,A001,3784.5
2019-02-05 17:00:00.000000,A001,2921.8
2019-02-05 18:00:00.000000,A001,324.1
2019-02-05 19:00:00.000000,A001,141.3
2019-02-05 20:00:00.000000,A001,272.4
2019-02-05 21:00:00.000000,A001,432.1
2019-02-05 22:00:00.000000,A001,98.2
2019-02-05 23:00:00.000000,A001,-3.2
2019-02-06 00:00:00.000000,A001,-3.1
2019-02-06 01:00:00.000000,A001,-3.2
2019-02-06 02:00:00.000000,A001,-2.9
2019-02-06 03:00:00.000000,A001,-3
2019-02-06 04:00:00.000000,A001,-3.5
