hr_medicao,cdg_stacao,umidade
2019-01-12 10:00:00.000000,A045,89
2019-01-12 11:00:00.000000,A045,72
2019-01-12 12:00:00.000000,A045,63
2019-01-12 13:00:00.000000,A045,62
2019-01-12 14:00:00.000000,A045,63
2019-01-12 15:00:00.000000,A045,53
2019-01-12 16:00:00.000000,A045,68
2019-01-12 17:00:00.000000,A045,78
2019-01-12 18:00:00.000000,A045,89
2019-01-12 19:00:00.000000,A045,86
2019-01-12 20:00:00.000000,A045,91
2019-01-12 21:00:00.000000,A045,89
2019-01-12 22:00:00.000000,A045,91
2019-01-12 23:00:00.000000,A045,91
2019-01-13 00:00:00.000000,A045,92
2019-01-13 01:00:00.000000,A045,93
2019-01-13 02:00:00.000000,A045,93
2019-01-13 03:00:00.000000,A045,94
2019-01-13 04:00:00.000000,A045,94
2019-01-13 05:00:00.000000,A045,95
2019-01-13 06:00:00.000000,A045,95
2019-01-13 07:00:00.000000,A045,93
2019-01-13 08:00:00.000000,A045,92
2019-01-13 09:00:00.000000,A045,94
2019-03-09 10:00:00.000000,A045,91
2019-03-09 11:00:00.000000,A045,75
2019-03-09 12:00:00.000000,A045,64
2019-03-09 13:00:00.000000,A045,57
2019-03-09 14:00:00.000000,A045,58
2019-03-09 15:00:00.000000,A045,53
2019-03-09 16:00:00.000000,A045,49
2019-03-09 17:00:00.000000,A045,46
2019-03-09 18:00:00.000000,A045,44
2019-03-09 19:00:00.000000,A045,45
2019-03-09 20:00:00.000000,A045,43
2019-03-09 21:00:00.000000,A045,55
2019-03-09 22:00:00.000000,A045,68
2019-03-09 23:00:00.000000,A045,72
2019-02-11 22:00:00.000000,A045,75
2019-02-11 23:00:00.000000,A045,83
2019-02-12 00:00:00.000000,A045,89
2019-02-12 01:00:00.000000,A045,89
2019-02-12 02:00:00.000000,A045,91
2019-02-12 03:00:00.000000,A045,91
2019-02-12 04:00:00.000000,A045,91
2019-02-12 05:00:00.000000,A045,93
2019-02-12 06:00:00.000000,A045,93
2019-02-12 07:00:00.000000,A045,91
2019-02-12 08:00:00.000000,A045,93
2019-02-12 09:00:00.000000,A045,94
2019-02-12 10:00:00.000000,A045,92
2019-02-12 11:00:00.000000,A045,79
2019-02-12 12:00:00.000000,A045,62
2019-02-12 13:00:00.000000,A045,50
2019-02-12 14:00:00.000000,A045,45
2019-02-12 15:00:00.000000,A045,42
2019-02-12 16:00:00.000000,A045,44
2019-02-12 17:00:00.000000,A045,39
2019-02-12 18:00:00.000000,A045,36
2019-02-12 19:00:00.000000,A045,42
2019-02-12 20:00:00.000000,A045,42
2019-02-12 21:00:00.000000,A045,50
2019-02-12 22:00:00.000000,A045,70
2019-02-12 23:00:00.000000,A045,71
2019-02-13 00:00:00.000000,A045,79
2019-02-13 01:00:00.000000,A045,83
2019-02-13 02:00:00.000000,A045,86
2019-02-13 03:00:00.000000,A045,86
2019-02-13 04:00:00.000000,A045,89
2019-02-13 05:00:00.000000,A045,89
2019-02-13 06:00:00.000000,A045,90
2019-02-13 07:00:00.000000,A045,91
2019-02-13 08:00:00.000000,A045,91
2019-02-13 09:00:00.000000,A045,92
2019-02-13 10:00:00.000000,A045,90
2019-01-13 10:00:00.000000,A045,90
2019-01-13 11:00:00.000000,A045,71
2019-01-13 12:00:00.000000,A045,64
2019-01-13 13:00:00.000000,A045,61
2019-01-13 14:00:00.000000,A045,58
2019-01-13 15:00:00.000000,A045,54
2019-01-13 16:00:00.000000,A045,51
2019-01-13 17:00:00.000000,A045,49
2019-01-13 18:00:00.000000,A045,48
2019-01-13 19:00:00.000000,A045,44
2019-01-13 20:00:00.000000,A045,56
2019-01-13 21:00:00.000000,A045,57
2019-01-13 22:00:00.000000,A045,69
2019-01-13 23:00:00.000000,A045,82
2019-01-14 00:00:00.000000,A045,83
2019-01-14 01:00:00.000000,A045,88
2019-01-14 02:00:00.000000,A045,92
2019-01-14 03:00:00.000000,A045,92
2019-01-14 04:00:00.000000,A045,93
2019-01-14 05:00:00.000000,A045,93
2019-01-14 06:00:00.000000,A045,94
2019-01-14 07:00:00.000000,A045,94
2019-01-14 08:00:00.000000,A045,94
2019-01-14 09:00:00.000000,A045,94
2019-01-14 10:00:00.000000,A045,88
2019-01-14 11:00:00.000000,A045,65
2019-01-14 12:00:00.000000,A045,56
2019-01-14 13:00:00.000000,A045,50
2019-01-14 14:00:00.000000,A045,49
2019-01-14 15:00:00.000000,A045,45
2019-01-14 16:00:00.000000,A045,43
2019-01-14 17:00:00.000000,A045,37
2019-01-14 18:00:00.000000,A045,37
2019-01-14 19:00:00.000000,A045,36
2019-01-14 20:00:00.000000,A045,38
2019-01-14 21:00:00.000000,A045,44
2019-01-14 22:00:00.000000,A045,59
2019-02-13 11:00:00.000000,A045,77
2019-02-13 12:00:00.000000,A045,69
2019-02-13 13:00:00.000000,A045,52
2019-02-13 14:00:00.000000,A045,40
2019-02-13 15:00:00.000000,A045,44
2019-02-13 16:00:00.000000,A045,37
2019-02-13 17:00:00.000000,A045,36
2019-02-13 18:00:00.000000,A045,39
2019-02-13 19:00:00.000000,A045,42
2019-02-13 20:00:00.000000,A045,50
2019-02-13 21:00:00.000000,A045,61
2019-02-13 22:00:00.000000,A045,75
2019-02-13 23:00:00.000000,A045,81
2019-02-14 00:00:00.000000,A045,86
2019-02-14 01:00:00.000000,A045,86
2019-02-14 02:00:00.000000,A045,83
2019-02-14 03:00:00.000000,A045,81
2019-02-14 04:00:00.000000,A045,86
2019-02-14 05:00:00.000000,A045,90
2019-02-14 06:00:00.000000,A045,92
2019-02-14 07:00:00.000000,A045,93
2019-02-14 08:00:00.000000,A045,94
2019-02-14 09:00:00.000000,A045,93
2019-02-14 10:00:00.000000,A045,92
2019-02-14 11:00:00.000000,A045,70
2019-02-14 12:00:00.000000,A045,64
2019-02-14 13:00:00.000000,A045,52
2019-02-14 14:00:00.000000,A045,54
2019-02-14 15:00:00.000000,A045,47
2019-02-14 16:00:00.000000,A045,44
2019-02-14 17:00:00.000000,A045,40
2019-02-14 18:00:00.000000,A045,38
2019-02-14 19:00:00.000000,A045,34
2019-02-14 20:00:00.000000,A045,41
2019-02-14 21:00:00.000000,A045,48
2019-02-14 22:00:00.000000,A045,61
2019-02-14 23:00:00.000000,A045,72
2019-01-14 23:00:00.000000,A045,72
2019-01-15 00:00:00.000000,A045,82
2019-01-15 01:00:00.000000,A045,86
2019-01-15 02:00:00.000000,A045,85
2019-01-15 03:00:00.000000,A045,84
2019-01-15 04:00:00.000000,A045,85
2019-01-15 05:00:00.000000,A045,86
2019-01-15 06:00:00.000000,A045,90
2019-01-15 07:00:00.000000,A045,92
2019-01-15 08:00:00.000000,A045,92
2019-01-15 09:00:00.000000,A045,91
2019-01-15 10:00:00.000000,A045,84
2019-01-15 11:00:00.000000,A045,69
2019-01-15 12:00:00.000000,A045,61
2019-01-15 13:00:00.000000,A045,55
2019-01-15 14:00:00.000000,A045,41
2019-01-15 15:00:00.000000,A045,35
2019-01-15 16:00:00.000000,A045,37
2019-01-15 17:00:00.000000,A045,34
2019-01-15 18:00:00.000000,A045,33
2019-01-15 19:00:00.000000,A045,37
2019-01-15 20:00:00.000000,A045,39
2019-01-15 21:00:00.000000,A045,41
2019-01-15 22:00:00.000000,A045,60
2019-01-15 23:00:00.000000,A045,70
2019-01-16 00:00:00.000000,A045,83
2019-01-16 01:00:00.000000,A045,77
2019-01-16 02:00:00.000000,A045,84
2019-01-16 03:00:00.000000,A045,89
2019-01-16 04:00:00.000000,A045,91
2019-01-16 05:00:00.000000,A045,92
2019-01-16 06:00:00.000000,A045,92
2019-01-16 07:00:00.000000,A045,93
2019-01-16 08:00:00.000000,A045,94
2019-01-16 09:00:00.000000,A045,94
2019-01-16 10:00:00.000000,A045,92
2019-01-16 11:00:00.000000,A045,66
2019-02-15 00:00:00.000000,A045,75
2019-02-15 01:00:00.000000,A045,86
2019-02-15 02:00:00.000000,A045,91
2019-02-15 03:00:00.000000,A045,92
2019-02-15 04:00:00.000000,A045,90
2019-02-15 05:00:00.000000,A045,91
2019-02-15 06:00:00.000000,A045,93
2019-02-15 07:00:00.000000,A045,93
2019-02-15 08:00:00.000000,A045,94
2019-02-15 09:00:00.000000,A045,94
2019-02-15 10:00:00.000000,A045,94
2019-02-15 11:00:00.000000,A045,83
2019-02-15 12:00:00.000000,A045,67
2019-02-15 13:00:00.000000,A045,61
2019-02-15 14:00:00.000000,A045,53
2019-02-15 15:00:00.000000,A045,50
2019-02-15 16:00:00.000000,A045,44
2019-02-15 17:00:00.000000,A045,47
2019-02-15 18:00:00.000000,A045,41
2019-02-15 19:00:00.000000,A045,45
2019-02-15 20:00:00.000000,A045,48
2019-02-15 21:00:00.000000,A045,56
2019-02-15 22:00:00.000000,A045,71
2019-02-15 23:00:00.000000,A045,76
2019-02-16 00:00:00.000000,A045,80
2019-02-16 01:00:00.000000,A045,
2019-02-16 02:00:00.000000,A045,
2019-02-16 03:00:00.000000,A045,88
2019-02-16 04:00:00.000000,A045,91
2019-02-16 05:00:00.000000,A045,90
2019-02-16 06:00:00.000000,A045,91
2019-02-16 07:00:00.000000,A045,90
2019-02-16 08:00:00.000000,A045,90
2019-02-16 09:00:00.000000,A045,92
2019-02-16 10:00:00.000000,A045,91
2019-02-16 11:00:00.000000,A045,79
2019-02-16 12:00:00.000000,A045,73
2019-02-16 13:00:00.000000,A045,71
2019-01-16 12:00:00.000000,A045,54
2019-01-16 13:00:00.000000,A045,50
2019-01-16 14:00:00.000000,A045,46
2019-01-16 15:00:00.000000,A045,45
2019-01-16 16:00:00.000000,A045,40
2019-01-16 17:00:00.000000,A045,35
2019-01-16 18:00:00.000000,A045,35
2019-01-16 19:00:00.000000,A045,37
2019-01-16 20:00:00.000000,A045,45
2019-01-16 21:00:00.000000,A045,50
2019-01-16 22:00:00.000000,A045,72
2019-01-16 23:00:00.000000,A045,74
2019-01-17 00:00:00.000000,A045,80
2019-01-17 01:00:00.000000,A045,79
2019-01-17 02:00:00.000000,A045,77
2019-01-17 03:00:00.000000,A045,81
2019-01-17 04:00:00.000000,A045,80
2019-01-17 05:00:00.000000,A045,83
2019-01-17 06:00:00.000000,A045,87
2019-01-17 07:00:00.000000,A045,87
2019-01-17 08:00:00.000000,A045,86
2019-01-17 09:00:00.000000,A045,88
2019-01-17 10:00:00.000000,A045,82
2019-01-17 11:00:00.000000,A045,70
2019-01-17 12:00:00.000000,A045,64
2019-01-17 13:00:00.000000,A045,52
2019-01-17 14:00:00.000000,A045,57
2019-01-17 15:00:00.000000,A045,47
2019-01-17 16:00:00.000000,A045,46
2019-01-17 17:00:00.000000,A045,46
2019-01-17 18:00:00.000000,A045,46
2019-01-17 19:00:00.000000,A045,50
2019-01-17 20:00:00.000000,A045,52
2019-01-17 21:00:00.000000,A045,58
2019-01-17 22:00:00.000000,A045,69
2019-01-17 23:00:00.000000,A045,75
2019-01-18 00:00:00.000000,A045,77
2019-01-18 01:00:00.000000,A045,83
2019-01-18 02:00:00.000000,A045,87
2019-01-18 03:00:00.000000,A045,88
2019-01-18 04:00:00.000000,A045,90
2019-01-18 05:00:00.000000,A045,92
2019-01-18 06:00:00.000000,A045,87
2019-01-18 07:00:00.000000,A045,88
2019-01-18 08:00:00.000000,A045,89
2019-01-18 09:00:00.000000,A045,87
2019-01-18 10:00:00.000000,A045,84
2019-01-18 11:00:00.000000,A045,72
2019-01-18 12:00:00.000000,A045,60
2019-01-18 13:00:00.000000,A045,57
2019-01-18 14:00:00.000000,A045,54
2019-01-18 15:00:00.000000,A045,58
2019-01-18 16:00:00.000000,A045,52
2019-01-18 17:00:00.000000,A045,44
2019-01-18 18:00:00.000000,A045,45
2019-01-18 19:00:00.000000,A045,43
2019-01-18 20:00:00.000000,A045,48
2019-01-18 21:00:00.000000,A045,54
2019-01-18 22:00:00.000000,A045,66
2019-01-18 23:00:00.000000,A045,77
2019-01-19 00:00:00.000000,A045,
2019-01-19 01:00:00.000000,A045,
2019-01-19 02:00:00.000000,A045,83
2019-01-19 03:00:00.000000,A045,88
2019-01-19 04:00:00.000000,A045,89
2019-01-19 05:00:00.000000,A045,90
2019-01-19 06:00:00.000000,A045,91
2019-01-19 07:00:00.000000,A045,92
2019-01-19 08:00:00.000000,A045,90
2019-01-19 09:00:00.000000,A045,83
2019-01-19 10:00:00.000000,A045,83
2019-01-19 11:00:00.000000,A045,68
2019-01-19 12:00:00.000000,A045,56
2019-01-19 13:00:00.000000,A045,48
2019-01-19 14:00:00.000000,A045,40
2019-02-16 14:00:00.000000,A045,66
2019-02-16 15:00:00.000000,A045,65
2019-02-16 16:00:00.000000,A045,61
2019-02-16 17:00:00.000000,A045,63
2019-02-16 18:00:00.000000,A045,56
2019-02-16 19:00:00.000000,A045,73
2019-02-16 20:00:00.000000,A045,73
2019-02-16 21:00:00.000000,A045,79
2019-02-16 22:00:00.000000,A045,93
2019-02-16 23:00:00.000000,A045,94
2019-02-17 00:00:00.000000,A045,94
2019-02-17 01:00:00.000000,A045,94
2019-02-17 02:00:00.000000,A045,94
2019-02-17 03:00:00.000000,A045,95
2019-02-17 04:00:00.000000,A045,95
2019-02-17 05:00:00.000000,A045,95
2019-02-17 06:00:00.000000,A045,95
2019-02-17 07:00:00.000000,A045,95
2019-02-17 08:00:00.000000,A045,95
2019-02-17 09:00:00.000000,A045,95
2019-02-17 10:00:00.000000,A045,95
2019-02-17 11:00:00.000000,A045,92
2019-02-17 12:00:00.000000,A045,87
2019-02-17 13:00:00.000000,A045,80
2019-02-17 14:00:00.000000,A045,81
2019-02-17 15:00:00.000000,A045,76
2019-02-17 16:00:00.000000,A045,75
2019-02-17 17:00:00.000000,A045,69
2019-02-17 18:00:00.000000,A045,91
2019-02-17 19:00:00.000000,A045,93
2019-02-17 20:00:00.000000,A045,94
2019-02-17 21:00:00.000000,A045,94
2019-02-17 22:00:00.000000,A045,94
2019-02-17 23:00:00.000000,A045,94
2019-02-18 00:00:00.000000,A045,94
2019-02-18 01:00:00.000000,A045,94
2019-02-18 02:00:00.000000,A045,94
2019-02-18 03:00:00.000000,A045,95
2019-02-18 04:00:00.000000,A045,95
2019-02-18 05:00:00.000000,A045,94
2019-02-18 06:00:00.000000,A045,95
2019-02-18 07:00:00.000000,A045,95
2019-02-18 08:00:00.000000,A045,95
2019-02-18 09:00:00.000000,A045,95
2019-02-18 10:00:00.000000,A045,95
2019-02-18 11:00:00.000000,A045,91
2019-02-18 12:00:00.000000,A045,86
2019-02-18 13:00:00.000000,A045,84
2019-02-18 14:00:00.000000,A045,88
2019-02-18 15:00:00.000000,A045,94
2019-02-18 16:00:00.000000,A045,93
2019-02-18 17:00:00.000000,A045,81
2019-02-18 18:00:00.000000,A045,78
2019-02-18 19:00:00.000000,A045,79
2019-02-18 20:00:00.000000,A045,84
2019-02-18 21:00:00.000000,A045,88
2019-02-18 22:00:00.000000,A045,91
2019-02-18 23:00:00.000000,A045,93
2019-02-19 00:00:00.000000,A045,94
2019-02-19 01:00:00.000000,A045,94
2019-02-19 02:00:00.000000,A045,94
2019-02-19 03:00:00.000000,A045,94
2019-02-19 04:00:00.000000,A045,94
2019-02-19 05:00:00.000000,A045,94
2019-02-19 06:00:00.000000,A045,95
2019-02-19 07:00:00.000000,A045,95
2019-02-19 08:00:00.000000,A045,95
2019-02-19 09:00:00.000000,A045,95
2019-02-19 10:00:00.000000,A045,95
2019-02-19 11:00:00.000000,A045,92
2019-02-19 12:00:00.000000,A045,77
2019-02-19 13:00:00.000000,A045,67
2019-02-19 14:00:00.000000,A045,61
2019-02-19 15:00:00.000000,A045,56
2019-01-19 15:00:00.000000,A045,39
2019-01-19 16:00:00.000000,A045,40
2019-01-19 17:00:00.000000,A045,35
2019-01-19 18:00:00.000000,A045,40
2019-01-19 19:00:00.000000,A045,38
2019-01-19 20:00:00.000000,A045,44
2019-01-19 21:00:00.000000,A045,50
2019-01-19 22:00:00.000000,A045,63
2019-01-19 23:00:00.000000,A045,67
2019-01-20 00:00:00.000000,A045,70
2019-01-20 01:00:00.000000,A045,76
2019-01-20 02:00:00.000000,A045,82
2019-01-20 03:00:00.000000,A045,86
2019-01-20 04:00:00.000000,A045,89
2019-01-20 05:00:00.000000,A045,90
2019-01-20 06:00:00.000000,A045,91
2019-01-20 07:00:00.000000,A045,91
2019-01-20 08:00:00.000000,A045,92
2019-01-20 09:00:00.000000,A045,91
2019-01-20 10:00:00.000000,A045,83
2019-01-20 11:00:00.000000,A045,52
2019-01-20 12:00:00.000000,A045,45
2019-01-20 13:00:00.000000,A045,39
2019-01-20 14:00:00.000000,A045,41
2019-01-20 15:00:00.000000,A045,39
2019-01-20 16:00:00.000000,A045,33
2019-01-20 17:00:00.000000,A045,30
2019-01-20 18:00:00.000000,A045,23
2019-01-20 19:00:00.000000,A045,28
2019-01-20 20:00:00.000000,A045,31
2019-01-20 21:00:00.000000,A045,41
2019-01-20 22:00:00.000000,A045,59
2019-01-20 23:00:00.000000,A045,73
2019-01-21 00:00:00.000000,A045,78
2019-01-21 01:00:00.000000,A045,80
2019-01-21 02:00:00.000000,A045,82
2019-01-21 03:00:00.000000,A045,87
2019-02-19 16:00:00.000000,A045,57
2019-02-19 17:00:00.000000,A045,61
2019-02-19 18:00:00.000000,A045,55
2019-02-19 19:00:00.000000,A045,53
2019-02-19 20:00:00.000000,A045,62
2019-02-19 21:00:00.000000,A045,71
2019-02-19 22:00:00.000000,A045,82
2019-02-19 23:00:00.000000,A045,88
2019-02-20 00:00:00.000000,A045,90
2019-02-20 01:00:00.000000,A045,91
2019-02-20 02:00:00.000000,A045,91
2019-02-20 03:00:00.000000,A045,92
2019-02-20 04:00:00.000000,A045,92
2019-02-20 05:00:00.000000,A045,93
2019-02-20 06:00:00.000000,A045,93
2019-02-20 07:00:00.000000,A045,94
2019-02-20 08:00:00.000000,A045,94
2019-02-20 09:00:00.000000,A045,95
2019-02-20 10:00:00.000000,A045,95
2019-02-20 11:00:00.000000,A045,81
2019-02-20 12:00:00.000000,A045,71
2019-02-20 13:00:00.000000,A045,67
2019-02-20 14:00:00.000000,A045,60
2019-02-20 15:00:00.000000,A045,58
2019-02-20 16:00:00.000000,A045,75
2019-02-20 17:00:00.000000,A045,55
2019-02-20 18:00:00.000000,A045,57
2019-02-20 19:00:00.000000,A045,56
2019-02-20 20:00:00.000000,A045,68
2019-02-20 21:00:00.000000,A045,71
2019-02-20 22:00:00.000000,A045,77
2019-02-20 23:00:00.000000,A045,83
2019-02-21 00:00:00.000000,A045,87
2019-02-21 01:00:00.000000,A045,90
2019-02-21 02:00:00.000000,A045,91
2019-02-21 03:00:00.000000,A045,90
2019-02-21 04:00:00.000000,A045,90
2019-01-21 04:00:00.000000,A045,89
2019-01-21 05:00:00.000000,A045,91
2019-01-21 06:00:00.000000,A045,92
2019-01-21 07:00:00.000000,A045,93
2019-01-21 08:00:00.000000,A045,93
2019-01-21 09:00:00.000000,A045,94
2019-01-21 10:00:00.000000,A045,92
2019-01-21 11:00:00.000000,A045,67
2019-01-21 12:00:00.000000,A045,57
2019-01-21 13:00:00.000000,A045,41
2019-01-21 14:00:00.000000,A045,43
2019-01-21 15:00:00.000000,A045,32
2019-01-21 16:00:00.000000,A045,34
2019-01-21 17:00:00.000000,A045,29
2019-01-21 18:00:00.000000,A045,31
2019-01-21 19:00:00.000000,A045,36
2019-01-21 20:00:00.000000,A045,34
2019-01-21 21:00:00.000000,A045,54
2019-01-21 22:00:00.000000,A045,54
2019-01-21 23:00:00.000000,A045,63
2019-01-22 00:00:00.000000,A045,58
2019-01-22 01:00:00.000000,A045,51
2019-01-22 02:00:00.000000,A045,64
2019-01-22 03:00:00.000000,A045,63
2019-01-22 04:00:00.000000,A045,78
2019-01-22 05:00:00.000000,A045,77
2019-01-22 06:00:00.000000,A045,77
2019-01-22 07:00:00.000000,A045,77
2019-01-22 08:00:00.000000,A045,74
2019-01-22 09:00:00.000000,A045,70
2019-01-22 10:00:00.000000,A045,65
2019-01-22 11:00:00.000000,A045,48
2019-01-22 12:00:00.000000,A045,41
2019-01-22 13:00:00.000000,A045,35
2019-01-22 14:00:00.000000,A045,35
2019-01-22 15:00:00.000000,A045,34
2019-01-22 16:00:00.000000,A045,35
2019-01-22 17:00:00.000000,A045,36
2019-01-22 18:00:00.000000,A045,35
2019-01-22 19:00:00.000000,A045,40
2019-01-22 20:00:00.000000,A045,38
2019-01-22 21:00:00.000000,A045,44
2019-01-22 22:00:00.000000,A045,53
2019-01-22 23:00:00.000000,A045,57
2019-01-23 00:00:00.000000,A045,60
2019-01-23 01:00:00.000000,A045,67
2019-01-23 02:00:00.000000,A045,72
2019-01-23 03:00:00.000000,A045,72
2019-01-23 04:00:00.000000,A045,76
2019-01-23 05:00:00.000000,A045,82
2019-01-23 06:00:00.000000,A045,83
2019-01-23 07:00:00.000000,A045,70
2019-01-23 08:00:00.000000,A045,70
2019-01-23 09:00:00.000000,A045,72
2019-01-23 10:00:00.000000,A045,70
2019-01-23 11:00:00.000000,A045,52
2019-01-23 12:00:00.000000,A045,47
2019-01-23 13:00:00.000000,A045,45
2019-01-23 14:00:00.000000,A045,38
2019-01-23 15:00:00.000000,A045,35
2019-01-23 16:00:00.000000,A045,30
2019-01-23 17:00:00.000000,A045,35
2019-01-23 18:00:00.000000,A045,34
2019-01-23 19:00:00.000000,A045,32
2019-01-23 20:00:00.000000,A045,41
2019-01-23 21:00:00.000000,A045,42
2019-01-23 22:00:00.000000,A045,56
2019-01-23 23:00:00.000000,A045,64
2019-01-24 00:00:00.000000,A045,67
2019-01-24 01:00:00.000000,A045,66
2019-01-24 02:00:00.000000,A045,61
2019-01-24 03:00:00.000000,A045,59
2019-01-24 04:00:00.000000,A045,64
2019-01-24 05:00:00.000000,A045,79
2019-02-21 05:00:00.000000,A045,91
2019-02-21 06:00:00.000000,A045,93
2019-02-21 07:00:00.000000,A045,94
2019-02-21 08:00:00.000000,A045,95
2019-02-21 09:00:00.000000,A045,95
2019-02-21 10:00:00.000000,A045,95
2019-02-21 11:00:00.000000,A045,88
2019-02-21 12:00:00.000000,A045,65
2019-02-21 13:00:00.000000,A045,53
2019-02-21 14:00:00.000000,A045,61
2019-02-21 15:00:00.000000,A045,55
2019-02-21 16:00:00.000000,A045,53
2019-02-21 17:00:00.000000,A045,63
2019-02-21 18:00:00.000000,A045,59
2019-02-21 19:00:00.000000,A045,73
2019-02-21 20:00:00.000000,A045,70
2019-02-21 21:00:00.000000,A045,86
2019-02-21 22:00:00.000000,A045,89
2019-02-21 23:00:00.000000,A045,88
2019-02-22 00:00:00.000000,A045,86
2019-02-22 01:00:00.000000,A045,90
2019-02-22 02:00:00.000000,A045,90
2019-02-22 03:00:00.000000,A045,92
2019-02-22 04:00:00.000000,A045,93
2019-02-22 05:00:00.000000,A045,93
2019-02-22 06:00:00.000000,A045,93
2019-02-22 07:00:00.000000,A045,93
2019-02-22 08:00:00.000000,A045,93
2019-02-22 09:00:00.000000,A045,95
2019-02-22 10:00:00.000000,A045,85
2019-02-22 11:00:00.000000,A045,77
2019-02-22 12:00:00.000000,A045,67
2019-02-22 13:00:00.000000,A045,60
2019-02-22 14:00:00.000000,A045,59
2019-02-22 15:00:00.000000,A045,51
2019-02-22 16:00:00.000000,A045,45
2019-02-22 17:00:00.000000,A045,46
2019-01-24 06:00:00.000000,A045,80
2019-01-24 07:00:00.000000,A045,77
2019-01-24 08:00:00.000000,A045,71
2019-01-24 09:00:00.000000,A045,63
2019-01-24 10:00:00.000000,A045,62
2019-01-24 11:00:00.000000,A045,61
2019-01-24 12:00:00.000000,A045,48
2019-01-24 13:00:00.000000,A045,42
2019-01-24 14:00:00.000000,A045,40
2019-01-24 15:00:00.000000,A045,38
2019-01-24 16:00:00.000000,A045,32
2019-01-24 17:00:00.000000,A045,33
2019-01-24 18:00:00.000000,A045,28
2019-01-24 19:00:00.000000,A045,27
2019-01-24 20:00:00.000000,A045,32
2019-01-24 21:00:00.000000,A045,37
2019-01-24 22:00:00.000000,A045,53
2019-01-24 23:00:00.000000,A045,52
2019-01-25 00:00:00.000000,A045,76
2019-01-25 01:00:00.000000,A045,73
2019-01-25 02:00:00.000000,A045,82
2019-01-25 03:00:00.000000,A045,87
2019-01-25 04:00:00.000000,A045,88
2019-01-25 05:00:00.000000,A045,91
2019-01-25 06:00:00.000000,A045,92
2019-01-25 07:00:00.000000,A045,92
2019-01-25 08:00:00.000000,A045,93
2019-01-25 09:00:00.000000,A045,94
2019-01-25 10:00:00.000000,A045,90
2019-01-25 11:00:00.000000,A045,72
2019-01-25 12:00:00.000000,A045,62
2019-01-25 13:00:00.000000,A045,67
2019-01-25 14:00:00.000000,A045,79
2019-01-25 15:00:00.000000,A045,93
2019-01-25 16:00:00.000000,A045,75
2019-01-25 17:00:00.000000,A045,66
2019-01-25 18:00:00.000000,A045,68
2019-02-22 18:00:00.000000,A045,49
2019-02-22 19:00:00.000000,A045,45
2019-02-22 20:00:00.000000,A045,58
2019-02-22 21:00:00.000000,A045,79
2019-02-22 22:00:00.000000,A045,82
2019-02-22 23:00:00.000000,A045,77
2019-02-23 00:00:00.000000,A045,86
2019-02-23 01:00:00.000000,A045,91
2019-02-23 02:00:00.000000,A045,92
2019-02-23 03:00:00.000000,A045,93
2019-02-23 04:00:00.000000,A045,92
2019-02-23 05:00:00.000000,A045,92
2019-02-23 06:00:00.000000,A045,86
2019-02-23 07:00:00.000000,A045,88
2019-02-23 08:00:00.000000,A045,81
2019-02-23 09:00:00.000000,A045,90
2019-02-23 10:00:00.000000,A045,91
2019-02-23 11:00:00.000000,A045,84
2019-02-23 12:00:00.000000,A045,73
2019-02-23 13:00:00.000000,A045,71
2019-02-23 14:00:00.000000,A045,59
2019-02-23 15:00:00.000000,A045,49
2019-02-23 16:00:00.000000,A045,48
2019-02-23 17:00:00.000000,A045,61
2019-02-23 18:00:00.000000,A045,55
2019-02-23 19:00:00.000000,A045,64
