hr_medicao,cdg_stacao,vento_direcao
2019-02-07 12:00:00.000000,A047,26
2019-02-07 13:00:00.000000,A047,9
2019-02-07 14:00:00.000000,A047,19
2019-02-07 15:00:00.000000,A047,350
2019-02-07 16:00:00.000000,A047,285
2019-02-07 17:00:00.000000,A047,283
2019-02-07 18:00:00.000000,A047,236
2019-02-07 19:00:00.000000,A047,223
2019-02-07 20:00:00.000000,A047,190
2019-02-07 21:00:00.000000,A047,163
2019-02-07 22:00:00.000000,A047,225
2019-02-07 23:00:00.000000,A047,142
2019-02-08 00:00:00.000000,A047,56
2019-02-08 01:00:00.000000,A047,57
2019-02-08 02:00:00.000000,A047,34
2019-02-08 03:00:00.000000,A047,29
2019-02-08 04:00:00.000000,A047,350
2019-02-08 05:00:00.000000,A047,4
2019-02-08 06:00:00.000000,A047,39
2019-02-08 07:00:00.000000,A047,7
2019-02-08 08:00:00.000000,A047,28
2019-02-08 09:00:00.000000,A047,66
2019-02-08 10:00:00.000000,A047,27
2019-02-08 11:00:00.000000,A047,344
2019-02-08 12:00:00.000000,A047,258
2019-03-09 19:00:00.000000,A047,91
2019-03-09 20:00:00.000000,A047,109
2019-03-09 21:00:00.000000,A047,113
2019-03-09 22:00:00.000000,A047,123
2019-03-09 23:00:00.000000,A047,92
2019-01-09 00:00:00.000000,A047,92
2019-01-09 01:00:00.000000,A047,53
2019-01-09 02:00:00.000000,A047,62
2019-01-09 03:00:00.000000,A047,41
2019-01-09 04:00:00.000000,A047,10
2019-01-09 05:00:00.000000,A047,356
2019-01-09 06:00:00.000000,A047,342
2019-01-09 07:00:00.000000,A047,265
2019-02-08 13:00:00.000000,A047,50
2019-02-08 14:00:00.000000,A047,27
2019-02-08 15:00:00.000000,A047,337
2019-02-08 16:00:00.000000,A047,5
2019-02-08 17:00:00.000000,A047,37
2019-02-08 18:00:00.000000,A047,345
2019-02-08 19:00:00.000000,A047,310
2019-02-08 20:00:00.000000,A047,319
2019-02-08 21:00:00.000000,A047,297
2019-02-08 22:00:00.000000,A047,260
2019-02-08 23:00:00.000000,A047,208
2019-02-09 00:00:00.000000,A047,72
2019-02-09 01:00:00.000000,A047,49
2019-02-09 02:00:00.000000,A047,176
2019-02-09 03:00:00.000000,A047,13
2019-02-09 04:00:00.000000,A047,302
2019-02-09 05:00:00.000000,A047,322
2019-02-09 06:00:00.000000,A047,294
2019-02-09 07:00:00.000000,A047,268
2019-02-09 08:00:00.000000,A047,60
2019-02-09 09:00:00.000000,A047,33
2019-02-09 10:00:00.000000,A047,41
2019-02-09 11:00:00.000000,A047,76
2019-02-09 12:00:00.000000,A047,61
2019-02-09 13:00:00.000000,A047,104
2019-02-09 14:00:00.000000,A047,42
2019-02-09 15:00:00.000000,A047,89
2019-02-09 16:00:00.000000,A047,118
2019-02-09 17:00:00.000000,A047,93
2019-02-09 18:00:00.000000,A047,73
2019-02-09 19:00:00.000000,A047,60
2019-02-09 20:00:00.000000,A047,63
2019-02-09 21:00:00.000000,A047,38
2019-02-09 22:00:00.000000,A047,342
2019-02-09 23:00:00.000000,A047,348
2019-02-10 00:00:00.000000,A047,19
2019-02-10 01:00:00.000000,A047,351
2019-01-09 08:00:00.000000,A047,347
2019-01-09 09:00:00.000000,A047,9
2019-01-09 10:00:00.000000,A047,54
2019-01-09 11:00:00.000000,A047,75
2019-01-09 12:00:00.000000,A047,72
2019-01-09 13:00:00.000000,A047,59
2019-01-09 14:00:00.000000,A047,61
2019-01-09 15:00:00.000000,A047,67
2019-01-09 16:00:00.000000,A047,56
2019-01-09 17:00:00.000000,A047,73
2019-01-09 18:00:00.000000,A047,99
2019-01-09 19:00:00.000000,A047,96
2019-01-09 20:00:00.000000,A047,91
2019-01-09 21:00:00.000000,A047,110
2019-01-09 22:00:00.000000,A047,127
2019-01-09 23:00:00.000000,A047,95
2019-01-10 00:00:00.000000,A047,107
2019-01-10 01:00:00.000000,A047,80
2019-01-10 02:00:00.000000,A047,124
2019-01-10 03:00:00.000000,A047,103
2019-01-10 04:00:00.000000,A047,88
2019-01-10 05:00:00.000000,A047,104
2019-01-10 06:00:00.000000,A047,178
2019-01-10 07:00:00.000000,A047,155
2019-01-10 08:00:00.000000,A047,169
2019-01-10 09:00:00.000000,A047,100
2019-01-10 10:00:00.000000,A047,96
2019-01-10 11:00:00.000000,A047,87
2019-01-10 12:00:00.000000,A047,72
2019-01-10 13:00:00.000000,A047,66
2019-01-10 14:00:00.000000,A047,85
2019-01-10 15:00:00.000000,A047,80
2019-01-10 16:00:00.000000,A047,59
2019-01-10 17:00:00.000000,A047,21
2019-01-10 18:00:00.000000,A047,63
2019-01-10 19:00:00.000000,A047,45
2019-01-10 20:00:00.000000,A047,20
2019-02-10 02:00:00.000000,A047,360
2019-02-10 03:00:00.000000,A047,
2019-02-10 04:00:00.000000,A047,35
2019-02-10 05:00:00.000000,A047,65
2019-02-10 06:00:00.000000,A047,37
2019-02-10 07:00:00.000000,A047,51
2019-02-10 08:00:00.000000,A047,45
2019-02-10 09:00:00.000000,A047,281
2019-02-10 10:00:00.000000,A047,284
2019-02-10 11:00:00.000000,A047,207
2019-02-10 12:00:00.000000,A047,73
2019-02-10 13:00:00.000000,A047,68
2019-02-10 14:00:00.000000,A047,44
2019-02-10 15:00:00.000000,A047,48
2019-02-10 16:00:00.000000,A047,46
2019-02-10 17:00:00.000000,A047,25
2019-02-10 18:00:00.000000,A047,17
2019-02-10 19:00:00.000000,A047,23
2019-02-10 20:00:00.000000,A047,22
2019-02-10 21:00:00.000000,A047,24
2019-02-10 22:00:00.000000,A047,26
2019-02-10 23:00:00.000000,A047,9
2019-02-11 00:00:00.000000,A047,341
2019-02-11 01:00:00.000000,A047,50
2019-02-11 02:00:00.000000,A047,37
2019-02-11 03:00:00.000000,A047,360
2019-02-11 04:00:00.000000,A047,25
2019-02-11 05:00:00.000000,A047,97
2019-02-11 06:00:00.000000,A047,246
2019-02-11 07:00:00.000000,A047,35
2019-02-11 08:00:00.000000,A047,76
2019-02-11 09:00:00.000000,A047,49
2019-02-11 10:00:00.000000,A047,9
2019-02-11 11:00:00.000000,A047,46
2019-02-11 12:00:00.000000,A047,48
2019-02-11 13:00:00.000000,A047,52
2019-02-11 14:00:00.000000,A047,46
2019-01-10 21:00:00.000000,A047,7
2019-01-10 22:00:00.000000,A047,65
2019-01-10 23:00:00.000000,A047,8
2019-01-11 00:00:00.000000,A047,19
2019-01-11 01:00:00.000000,A047,3
2019-01-11 02:00:00.000000,A047,19
2019-01-11 03:00:00.000000,A047,4
2019-01-11 04:00:00.000000,A047,315
2019-01-11 05:00:00.000000,A047,271
2019-01-11 06:00:00.000000,A047,253
2019-01-11 07:00:00.000000,A047,283
2019-01-11 08:00:00.000000,A047,229
2019-01-11 09:00:00.000000,A047,218
2019-01-11 10:00:00.000000,A047,299
2019-01-11 11:00:00.000000,A047,345
2019-01-11 12:00:00.000000,A047,250
2019-01-11 13:00:00.000000,A047,90
2019-01-11 14:00:00.000000,A047,80
2019-01-11 15:00:00.000000,A047,122
2019-01-11 16:00:00.000000,A047,324
2019-01-11 17:00:00.000000,A047,190
2019-01-11 18:00:00.000000,A047,156
2019-01-11 19:00:00.000000,A047,86
2019-01-11 20:00:00.000000,A047,110
2019-01-11 21:00:00.000000,A047,138
2019-01-11 22:00:00.000000,A047,132
2019-01-11 23:00:00.000000,A047,115
2019-01-12 00:00:00.000000,A047,122
2019-01-12 01:00:00.000000,A047,194
2019-01-12 02:00:00.000000,A047,166
2019-01-12 03:00:00.000000,A047,181
2019-01-12 04:00:00.000000,A047,286
2019-01-12 05:00:00.000000,A047,267
2019-01-12 06:00:00.000000,A047,254
2019-01-12 07:00:00.000000,A047,162
2019-01-12 08:00:00.000000,A047,197
2019-01-12 09:00:00.000000,A047,197
2019-02-11 15:00:00.000000,A047,27
2019-02-11 16:00:00.000000,A047,63
2019-02-11 17:00:00.000000,A047,64
2019-02-11 18:00:00.000000,A047,39
2019-02-11 19:00:00.000000,A047,52
2019-02-11 20:00:00.000000,A047,55
2019-02-11 21:00:00.000000,A047,34
2019-02-11 22:00:00.000000,A047,11
2019-02-11 23:00:00.000000,A047,329
2019-02-12 00:00:00.000000,A047,12
2019-02-12 01:00:00.000000,A047,298
2019-02-12 02:00:00.000000,A047,258
2019-02-12 03:00:00.000000,A047,246
2019-02-12 04:00:00.000000,A047,229
2019-02-12 05:00:00.000000,A047,232
2019-02-12 06:00:00.000000,A047,256
2019-02-12 07:00:00.000000,A047,249
2019-02-12 08:00:00.000000,A047,249
2019-02-12 09:00:00.000000,A047,260
2019-02-12 10:00:00.000000,A047,246
2019-02-12 11:00:00.000000,A047,176
2019-02-12 12:00:00.000000,A047,80
2019-02-12 13:00:00.000000,A047,61
2019-02-12 14:00:00.000000,A047,69
2019-02-12 15:00:00.000000,A047,74
2019-02-12 16:00:00.000000,A047,50
2019-02-12 17:00:00.000000,A047,82
2019-02-12 18:00:00.000000,A047,77
2019-02-12 19:00:00.000000,A047,46
2019-02-12 20:00:00.000000,A047,64
2019-02-12 21:00:00.000000,A047,300
2019-02-12 22:00:00.000000,A047,268
2019-02-12 23:00:00.000000,A047,225
2019-02-13 00:00:00.000000,A047,221
2019-02-13 01:00:00.000000,A047,237
2019-02-13 02:00:00.000000,A047,230
2019-02-13 03:00:00.000000,A047,242
2019-01-13 23:00:00.000000,A047,99
2019-01-12 10:00:00.000000,A047,158
2019-01-12 11:00:00.000000,A047,130
2019-01-12 12:00:00.000000,A047,106
2019-01-12 13:00:00.000000,A047,93
2019-01-12 14:00:00.000000,A047,102
2019-01-12 15:00:00.000000,A047,89
2019-01-12 16:00:00.000000,A047,89
2019-01-12 17:00:00.000000,A047,63
2019-01-12 18:00:00.000000,A047,338
2019-01-12 19:00:00.000000,A047,268
2019-01-12 20:00:00.000000,A047,262
2019-01-12 21:00:00.000000,A047,279
2019-01-12 22:00:00.000000,A047,277
2019-01-12 23:00:00.000000,A047,265
2019-01-13 00:00:00.000000,A047,284
2019-01-13 01:00:00.000000,A047,266
2019-01-13 02:00:00.000000,A047,267
2019-01-13 03:00:00.000000,A047,270
2019-01-13 04:00:00.000000,A047,226
2019-01-13 05:00:00.000000,A047,248
2019-01-13 06:00:00.000000,A047,260
2019-01-13 07:00:00.000000,A047,235
2019-01-13 08:00:00.000000,A047,216
2019-01-13 09:00:00.000000,A047,194
2019-01-13 10:00:00.000000,A047,241
2019-01-13 11:00:00.000000,A047,111
2019-01-13 12:00:00.000000,A047,95
2019-01-13 13:00:00.000000,A047,58
2019-01-13 14:00:00.000000,A047,63
2019-01-13 15:00:00.000000,A047,43
2019-01-13 16:00:00.000000,A047,63
2019-01-13 17:00:00.000000,A047,42
2019-01-13 18:00:00.000000,A047,105
2019-01-13 19:00:00.000000,A047,115
2019-01-13 20:00:00.000000,A047,113
2019-01-13 21:00:00.000000,A047,102
2019-01-13 22:00:00.000000,A047,115
2019-01-14 02:00:00.000000,A047,141
2019-01-14 03:00:00.000000,A047,52
2019-01-14 04:00:00.000000,A047,317
2019-02-13 04:00:00.000000,A047,246
2019-02-13 05:00:00.000000,A047,243
2019-02-13 06:00:00.000000,A047,219
2019-02-13 07:00:00.000000,A047,236
2019-02-13 08:00:00.000000,A047,233
2019-02-13 09:00:00.000000,A047,267
2019-02-13 10:00:00.000000,A047,269
2019-02-13 11:00:00.000000,A047,215
2019-02-13 12:00:00.000000,A047,93
2019-02-13 13:00:00.000000,A047,53
2019-02-13 14:00:00.000000,A047,49
2019-02-13 15:00:00.000000,A047,34
2019-02-13 16:00:00.000000,A047,102
2019-02-13 17:00:00.000000,A047,41
2019-02-13 18:00:00.000000,A047,119
2019-02-13 19:00:00.000000,A047,82
2019-02-13 20:00:00.000000,A047,291
2019-02-13 21:00:00.000000,A047,297
2019-02-13 22:00:00.000000,A047,254
2019-02-13 23:00:00.000000,A047,240
2019-02-14 00:00:00.000000,A047,250
2019-02-14 01:00:00.000000,A047,241
2019-02-14 02:00:00.000000,A047,230
2019-02-14 03:00:00.000000,A047,
2019-02-14 04:00:00.000000,A047,229
2019-02-14 05:00:00.000000,A047,239
2019-02-14 06:00:00.000000,A047,240
2019-02-14 07:00:00.000000,A047,273
2019-02-14 08:00:00.000000,A047,272
2019-02-14 09:00:00.000000,A047,229
2019-02-14 10:00:00.000000,A047,187
2019-02-14 11:00:00.000000,A047,133
2019-02-14 12:00:00.000000,A047,91
2019-02-14 13:00:00.000000,A047,51
2019-02-14 14:00:00.000000,A047,73
2019-02-14 15:00:00.000000,A047,7
2019-01-14 00:00:00.000000,A047,134
2019-02-14 16:00:00.000000,A047,43
2019-01-14 01:00:00.000000,A047,131
2019-02-14 17:00:00.000000,A047,270
2019-02-14 18:00:00.000000,A047,140
2019-02-14 19:00:00.000000,A047,324
2019-02-14 20:00:00.000000,A047,276
2019-01-14 05:00:00.000000,A047,317
2019-02-14 21:00:00.000000,A047,208
2019-02-14 22:00:00.000000,A047,237
2019-02-14 23:00:00.000000,A047,213
2019-02-15 00:00:00.000000,A047,290
2019-02-15 01:00:00.000000,A047,265
2019-02-15 02:00:00.000000,A047,286
2019-02-15 03:00:00.000000,A047,268
2019-02-15 04:00:00.000000,A047,271
2019-02-15 05:00:00.000000,A047,260
2019-02-15 06:00:00.000000,A047,241
2019-02-15 07:00:00.000000,A047,214
2019-02-15 08:00:00.000000,A047,231
2019-02-15 09:00:00.000000,A047,227
2019-02-15 10:00:00.000000,A047,242
2019-02-15 11:00:00.000000,A047,281
2019-02-15 12:00:00.000000,A047,332
2019-02-15 13:00:00.000000,A047,314
2019-02-15 14:00:00.000000,A047,245
2019-02-15 15:00:00.000000,A047,231
2019-02-15 16:00:00.000000,A047,254
2019-02-15 17:00:00.000000,A047,243
2019-02-15 18:00:00.000000,A047,326
2019-02-15 19:00:00.000000,A047,203
2019-02-15 20:00:00.000000,A047,225
2019-02-15 21:00:00.000000,A047,267
2019-02-15 22:00:00.000000,A047,60
2019-02-15 23:00:00.000000,A047,307
2019-02-16 00:00:00.000000,A047,272
2019-02-16 01:00:00.000000,A047,
2019-02-16 02:00:00.000000,A047,
2019-02-16 03:00:00.000000,A047,289
2019-02-16 04:00:00.000000,A047,275
2019-02-16 05:00:00.000000,A047,267
2019-02-16 06:00:00.000000,A047,263
2019-02-16 07:00:00.000000,A047,255
2019-02-16 08:00:00.000000,A047,28
2019-02-16 09:00:00.000000,A047,284
2019-02-16 10:00:00.000000,A047,326
2019-01-14 06:00:00.000000,A047,283
2019-01-14 07:00:00.000000,A047,282
2019-01-14 08:00:00.000000,A047,222
2019-01-14 09:00:00.000000,A047,199
2019-01-14 10:00:00.000000,A047,224
2019-01-14 11:00:00.000000,A047,144
2019-01-14 12:00:00.000000,A047,66
2019-01-14 13:00:00.000000,A047,63
2019-01-14 14:00:00.000000,A047,60
2019-01-14 15:00:00.000000,A047,70
2019-01-14 16:00:00.000000,A047,65
2019-01-14 17:00:00.000000,A047,90
2019-01-14 18:00:00.000000,A047,105
2019-01-14 19:00:00.000000,A047,113
2019-01-14 20:00:00.000000,A047,96
2019-01-14 21:00:00.000000,A047,115
2019-01-14 22:00:00.000000,A047,81
2019-01-14 23:00:00.000000,A047,85
2019-01-15 00:00:00.000000,A047,244
2019-01-15 01:00:00.000000,A047,263
2019-01-15 02:00:00.000000,A047,107
2019-01-15 03:00:00.000000,A047,96
2019-01-15 04:00:00.000000,A047,14
2019-01-15 05:00:00.000000,A047,249
2019-01-15 06:00:00.000000,A047,44
2019-01-15 07:00:00.000000,A047,315
2019-01-15 08:00:00.000000,A047,42
2019-01-15 09:00:00.000000,A047,20
2019-01-15 10:00:00.000000,A047,48
2019-01-15 11:00:00.000000,A047,19
2019-01-15 12:00:00.000000,A047,51
2019-01-15 13:00:00.000000,A047,52
2019-01-15 14:00:00.000000,A047,61
2019-01-15 15:00:00.000000,A047,52
2019-01-15 16:00:00.000000,A047,56
2019-01-15 17:00:00.000000,A047,40
2019-01-15 18:00:00.000000,A047,81
2019-01-15 19:00:00.000000,A047,103
2019-01-15 20:00:00.000000,A047,67
2019-01-15 21:00:00.000000,A047,100
2019-01-15 22:00:00.000000,A047,85
2019-01-15 23:00:00.000000,A047,247
2019-01-16 00:00:00.000000,A047,192
2019-01-16 01:00:00.000000,A047,114
2019-01-16 02:00:00.000000,A047,279
2019-01-16 03:00:00.000000,A047,276
2019-01-16 04:00:00.000000,A047,277
2019-01-16 05:00:00.000000,A047,249
2019-01-16 06:00:00.000000,A047,238
2019-01-16 07:00:00.000000,A047,248
2019-01-16 08:00:00.000000,A047,237
2019-01-16 09:00:00.000000,A047,242
2019-01-16 10:00:00.000000,A047,239
2019-01-16 11:00:00.000000,A047,202
2019-01-16 12:00:00.000000,A047,158
2019-01-16 13:00:00.000000,A047,53
2019-02-16 11:00:00.000000,A047,24
2019-02-16 12:00:00.000000,A047,341
2019-02-16 13:00:00.000000,A047,316
2019-02-16 14:00:00.000000,A047,303
2019-02-16 15:00:00.000000,A047,267
2019-02-16 16:00:00.000000,A047,305
2019-02-16 17:00:00.000000,A047,329
2019-02-16 18:00:00.000000,A047,330
2019-02-16 19:00:00.000000,A047,278
2019-02-16 20:00:00.000000,A047,228
2019-02-16 21:00:00.000000,A047,266
2019-02-16 22:00:00.000000,A047,300
2019-02-16 23:00:00.000000,A047,292
2019-02-17 00:00:00.000000,A047,324
2019-02-17 01:00:00.000000,A047,285
2019-02-17 02:00:00.000000,A047,272
2019-02-17 03:00:00.000000,A047,38
2019-02-17 04:00:00.000000,A047,340
2019-02-17 05:00:00.000000,A047,334
2019-02-17 06:00:00.000000,A047,354
2019-02-17 07:00:00.000000,A047,308
2019-02-17 08:00:00.000000,A047,279
2019-02-17 09:00:00.000000,A047,285
2019-02-17 10:00:00.000000,A047,30
2019-02-17 11:00:00.000000,A047,358
2019-02-17 12:00:00.000000,A047,353
2019-02-17 13:00:00.000000,A047,346
2019-02-17 14:00:00.000000,A047,307
2019-02-17 15:00:00.000000,A047,330
2019-02-17 16:00:00.000000,A047,330
2019-02-17 17:00:00.000000,A047,313
2019-02-17 18:00:00.000000,A047,305
2019-02-17 19:00:00.000000,A047,314
2019-02-17 20:00:00.000000,A047,320
2019-02-17 21:00:00.000000,A047,308
2019-02-17 22:00:00.000000,A047,357
2019-02-17 23:00:00.000000,A047,353
2019-01-16 14:00:00.000000,A047,55
2019-01-16 15:00:00.000000,A047,67
2019-01-16 16:00:00.000000,A047,74
2019-01-16 17:00:00.000000,A047,100
2019-01-16 18:00:00.000000,A047,73
2019-01-16 19:00:00.000000,A047,68
2019-01-16 20:00:00.000000,A047,85
2019-01-16 21:00:00.000000,A047,101
2019-01-16 22:00:00.000000,A047,90
2019-01-16 23:00:00.000000,A047,159
2019-01-17 00:00:00.000000,A047,147
2019-01-17 01:00:00.000000,A047,161
2019-01-17 02:00:00.000000,A047,91
2019-01-17 03:00:00.000000,A047,197
2019-01-17 04:00:00.000000,A047,159
2019-01-17 05:00:00.000000,A047,206
2019-01-17 06:00:00.000000,A047,173
2019-01-17 07:00:00.000000,A047,192
2019-01-17 08:00:00.000000,A047,161
2019-01-17 09:00:00.000000,A047,95
2019-01-17 10:00:00.000000,A047,93
2019-01-17 11:00:00.000000,A047,137
2019-01-17 12:00:00.000000,A047,107
2019-01-17 13:00:00.000000,A047,99
2019-01-17 14:00:00.000000,A047,65
2019-01-17 15:00:00.000000,A047,60
2019-01-17 16:00:00.000000,A047,59
2019-01-17 17:00:00.000000,A047,86
2019-01-17 18:00:00.000000,A047,72
2019-01-17 19:00:00.000000,A047,86
2019-01-17 20:00:00.000000,A047,88
2019-01-17 21:00:00.000000,A047,69
2019-01-17 22:00:00.000000,A047,8
2019-01-17 23:00:00.000000,A047,238
2019-01-18 00:00:00.000000,A047,247
2019-01-18 01:00:00.000000,A047,209
2019-01-18 02:00:00.000000,A047,248
2019-02-18 00:00:00.000000,A047,43
2019-02-18 01:00:00.000000,A047,5
2019-02-18 02:00:00.000000,A047,1
2019-02-18 03:00:00.000000,A047,356
2019-02-18 04:00:00.000000,A047,343
2019-02-18 05:00:00.000000,A047,360
2019-02-18 06:00:00.000000,A047,359
2019-02-18 07:00:00.000000,A047,12
2019-02-18 08:00:00.000000,A047,9
2019-02-18 09:00:00.000000,A047,7
2019-02-18 10:00:00.000000,A047,10
2019-02-18 11:00:00.000000,A047,342
2019-02-18 12:00:00.000000,A047,344
2019-02-18 13:00:00.000000,A047,339
2019-02-18 14:00:00.000000,A047,313
2019-02-18 15:00:00.000000,A047,322
2019-02-18 16:00:00.000000,A047,312
2019-02-18 17:00:00.000000,A047,313
2019-02-18 18:00:00.000000,A047,290
2019-02-18 19:00:00.000000,A047,272
2019-02-18 20:00:00.000000,A047,329
2019-02-18 21:00:00.000000,A047,331
2019-02-18 22:00:00.000000,A047,338
2019-02-18 23:00:00.000000,A047,350
2019-02-19 00:00:00.000000,A047,290
2019-02-19 01:00:00.000000,A047,312
2019-02-19 02:00:00.000000,A047,311
2019-01-18 03:00:00.000000,A047,202
2019-01-18 04:00:00.000000,A047,249
2019-01-18 05:00:00.000000,A047,254
2019-01-18 06:00:00.000000,A047,245
2019-01-18 07:00:00.000000,A047,241
2019-01-18 08:00:00.000000,A047,225
2019-01-18 09:00:00.000000,A047,239
2019-01-18 10:00:00.000000,A047,226
2019-01-18 11:00:00.000000,A047,211
2019-01-18 12:00:00.000000,A047,201
2019-01-18 13:00:00.000000,A047,192
2019-02-19 03:00:00.000000,A047,301
2019-02-19 04:00:00.000000,A047,273
2019-02-19 05:00:00.000000,A047,292
2019-01-18 14:00:00.000000,A047,168
2019-01-18 15:00:00.000000,A047,199
2019-01-18 16:00:00.000000,A047,181
2019-01-18 17:00:00.000000,A047,112
2019-01-18 18:00:00.000000,A047,146
2019-01-18 19:00:00.000000,A047,150
2019-01-18 20:00:00.000000,A047,140
2019-01-18 21:00:00.000000,A047,98
2019-01-18 22:00:00.000000,A047,47
2019-01-18 23:00:00.000000,A047,213
2019-01-19 00:00:00.000000,A047,235
2019-01-19 01:00:00.000000,A047,63
2019-01-19 02:00:00.000000,A047,202
2019-01-19 03:00:00.000000,A047,264
2019-01-19 04:00:00.000000,A047,259
2019-01-19 05:00:00.000000,A047,262
2019-01-19 06:00:00.000000,A047,233
2019-01-19 07:00:00.000000,A047,238
2019-01-19 08:00:00.000000,A047,247
2019-01-19 09:00:00.000000,A047,223
2019-01-19 10:00:00.000000,A047,165
2019-01-19 11:00:00.000000,A047,164
2019-01-19 12:00:00.000000,A047,143
2019-01-19 13:00:00.000000,A047,107
2019-01-19 14:00:00.000000,A047,82
2019-01-19 15:00:00.000000,A047,43
2019-01-19 16:00:00.000000,A047,77
2019-01-19 17:00:00.000000,A047,79
2019-01-19 18:00:00.000000,A047,71
2019-01-19 19:00:00.000000,A047,108
2019-01-19 20:00:00.000000,A047,128
2019-01-19 21:00:00.000000,A047,105
2019-01-19 22:00:00.000000,A047,85
2019-01-19 23:00:00.000000,A047,110
2019-01-20 00:00:00.000000,A047,93
2019-01-20 01:00:00.000000,A047,149
2019-01-20 02:00:00.000000,A047,4
2019-02-19 06:00:00.000000,A047,293
2019-02-19 07:00:00.000000,A047,11
2019-02-19 08:00:00.000000,A047,359
2019-02-19 09:00:00.000000,A047,23
2019-02-19 10:00:00.000000,A047,34
2019-02-19 11:00:00.000000,A047,34
2019-02-19 12:00:00.000000,A047,6
2019-02-19 13:00:00.000000,A047,21
2019-02-19 14:00:00.000000,A047,347
2019-02-19 15:00:00.000000,A047,3
2019-02-19 16:00:00.000000,A047,311
2019-02-19 17:00:00.000000,A047,228
2019-02-19 18:00:00.000000,A047,242
2019-02-19 19:00:00.000000,A047,109
2019-02-19 20:00:00.000000,A047,299
2019-02-19 21:00:00.000000,A047,92
2019-02-19 22:00:00.000000,A047,337
2019-02-19 23:00:00.000000,A047,265
2019-02-20 00:00:00.000000,A047,261
2019-02-20 01:00:00.000000,A047,311
2019-02-20 02:00:00.000000,A047,308
2019-02-20 03:00:00.000000,A047,337
2019-02-20 04:00:00.000000,A047,266
2019-02-20 05:00:00.000000,A047,291
2019-02-20 06:00:00.000000,A047,264
2019-02-20 07:00:00.000000,A047,280
2019-02-20 08:00:00.000000,A047,268
2019-02-20 09:00:00.000000,A047,275
2019-02-20 10:00:00.000000,A047,264
2019-02-20 11:00:00.000000,A047,258
2019-02-20 12:00:00.000000,A047,352
2019-02-20 13:00:00.000000,A047,286
2019-02-20 14:00:00.000000,A047,44
2019-02-20 15:00:00.000000,A047,321
2019-02-20 16:00:00.000000,A047,337
2019-02-20 17:00:00.000000,A047,40
2019-02-20 18:00:00.000000,A047,40
2019-01-20 03:00:00.000000,A047,339
2019-01-20 04:00:00.000000,A047,277
2019-01-20 05:00:00.000000,A047,262
2019-01-20 06:00:00.000000,A047,264
2019-01-20 07:00:00.000000,A047,251
2019-01-20 08:00:00.000000,A047,258
2019-01-20 09:00:00.000000,A047,242
2019-01-20 10:00:00.000000,A047,249
2019-01-20 11:00:00.000000,A047,214
